8.556517	8.868913
10.078603	10.978201
8.110694	8.269777
8.725658	5.549308
8.684764	7.742330
9.762300	8.798973
6.663084	6.394716
9.251460	8.224309
9.980446	7.347809
9.076937	10.505874
11.625920	11.352824
9.488022	9.303770
8.334987	7.341930
8.455903	7.279771
8.649467	8.367818
7.939679	10.075338
7.080586	8.655139
7.694029	8.137251
7.803581	9.386690
8.449193	9.003943
10.057269	9.275670
8.627670	8.244371
8.298480	9.061343
8.249421	9.442765
9.818672	11.338427
10.009108	11.402885
11.142529	10.055285
9.265666	9.502868
8.329865	6.937944
10.174317	8.966648
6.488838	5.063585
9.546100	8.465691
8.238325	6.627353
8.001268	9.594671
7.635400	7.358693
9.847166	9.323826
9.093597	8.828460
7.469205	8.084244
9.105635	8.980752
9.749356	9.455993
9.049128	8.041767
10.121602	9.552258
8.923068	9.070559
9.291814	9.493096
9.451077	9.568023
11.033155	12.639569
8.451284	7.073770
9.138337	7.414748
7.134230	6.187115
8.568938	9.562512
8.449289	9.363773
8.301484	8.258460
6.924377	7.404647
8.568276	8.599791
9.961389	10.964966
8.197304	9.833604
8.495055	7.757935
10.253160	9.055013
9.359585	9.291432
9.467451	9.526651
9.562802	10.147523
8.483151	8.728799
9.728119	9.330277
8.712238	8.717130
7.330598	6.772770
7.773100	6.571146
7.190762	7.707122
8.525948	8.612721
9.244062	10.027718
8.359235	5.889018
9.450992	8.668399
7.822797	8.180033
8.699572	8.279176
9.921290	9.594254
9.430404	9.213072
10.179437	9.808724
8.400267	8.510033
8.039618	8.571180
8.399608	9.449828
10.429667	11.101147
7.316700	7.015948
6.714999	8.335040
8.847714	8.560097
11.002453	10.764045
8.887328	7.372632
7.779488	8.913106
10.113968	10.651480
9.266674	8.461472
7.509969	6.614140
8.919254	9.691834
9.399061	8.749089
6.515667	7.883285
9.816776	10.208679
10.264392	9.264653
7.794855	6.655947
9.348497	9.338814
8.907021	7.401619
9.981679	10.417748
8.879860	7.860234
8.238264	7.432197
8.776483	8.150822
8.699032	10.171136
8.654193	9.184307
9.012419	9.136809
7.850921	9.162767
8.815445	10.507325
9.748635	10.265417
9.666649	8.142173
9.120923	9.675244
9.810378	11.766375
7.193167	6.614697
10.066356	10.906246
7.869689	6.802527
10.167296	10.970339
10.531575	10.195766
7.807899	8.760266
9.919791	11.091425
7.644915	7.415123
10.368584	9.902752
10.707601	9.726318
8.461723	7.916413
7.104151	5.209379
7.160476	5.382779
7.045093	7.465474
9.261518	7.969868
7.093982	6.321859
9.000932	9.251991
8.407504	9.713953
10.053284	8.663847
8.012458	9.522167
8.802891	8.183116
9.411778	9.285751
9.365104	9.854778
9.486938	9.497931
10.078655	10.611690
9.716136	10.693775
10.181659	10.586690
7.097302	8.809622
8.702756	9.620291
9.331343	8.204720
9.567261	8.556905
8.169288	8.040477
6.652511	7.801999
8.935444	9.235253
8.521119	7.616375
7.443323	8.688676
9.823906	8.848177
9.044916	7.817949
7.900026	8.512966
8.746267	7.650324
6.735051	5.984081
8.191565	6.990318
9.621467	9.746522
9.999905	10.146642
8.143747	8.123671
8.511959	9.967514
9.761625	10.212169
9.868528	10.158294
8.731139	8.703167
8.732074	8.805630
8.553683	10.171750
11.893250	10.655091
9.218817	8.156248
9.204101	9.341303
10.139665	8.563718
9.834709	8.281041
10.427942	9.954454
6.672102	6.189302
9.370979	9.424641
7.898969	8.058113
8.249069	6.039473
8.693559	8.728420
11.043198	11.533404
8.860807	9.542118
9.989239	8.724814
8.661848	8.848334
8.278620	9.247141
10.992314	11.699214
7.826663	8.602444
9.250857	8.305543
9.545814	9.075311
8.062001	7.715164
8.375363	8.670506
9.115956	7.867494
8.846765	8.130316
10.130514	11.032325
5.836511	6.885524
8.833672	8.669228
9.002114	8.415642
8.493148	8.469847
9.155121	9.790486
11.063839	11.223984
10.434957	11.485983
9.551145	9.368798
7.873956	6.703410
8.897810	10.637290
9.510274	10.033416
10.147035	9.276580
8.432223	10.521396
9.797301	10.010100
9.200089	10.732122
9.396747	9.730707
9.393859	6.467534
10.165475	10.142507
9.205017	6.527832
9.654074	10.152499
8.480439	8.040995
9.843496	11.243475
10.727990	9.868723
8.937253	10.667111
9.368753	10.903561
7.514410	6.096842
9.391135	8.894270
8.664584	8.902246
8.610719	8.083172
9.380101	9.483316
9.391081	9.887350
8.899843	8.745130
6.517981	7.386167
7.016143	5.227295
11.413137	11.271999
9.238949	9.601778
9.673730	10.166860
10.301016	11.546066
9.195665	7.885753
9.319840	6.423135
7.575646	8.544683
8.720126	9.281540
9.280576	10.072222
7.005622	7.860200
10.484909	11.097874
9.161719	9.340854
8.770640	8.353439
8.507901	7.988899
9.198771	8.311151
9.135554	10.774474
8.295768	7.778558
10.054925	9.998685
7.873828	8.375835
8.697734	9.660501
8.934792	10.452479
7.938574	7.562502
7.463394	8.341685
8.966339	9.239249
9.082009	8.818303
8.666196	7.278962
9.072156	9.594103
8.639476	10.453983
9.496828	9.601573
8.192436	8.645870
9.054266	10.544177
9.269533	12.574132
9.388813	10.076779
10.017598	11.390788
7.250782	5.847478
9.106532	9.712515
9.274549	8.219129
8.783532	8.461981
8.984660	8.331626
8.486062	7.702249
10.110455	10.660322
9.940289	9.206022
8.812294	8.259475
7.848149	9.068717
7.534574	6.941250
7.067238	6.656722
8.336464	7.749929
10.059043	10.483944
8.237564	8.154754
9.075217	9.552933
8.649869	8.776608
7.176214	6.711486
11.245910	12.197180
10.058601	8.024864
9.099170	8.505103
8.124988	8.427356
8.612507	9.252904
9.848882	12.357646
9.697355	9.054810
9.516163	9.256919
8.436470	7.514788
9.344248	9.915261
7.953015	9.145875
10.981502	11.800482
7.152538	7.173877
8.166018	8.825047
8.774913	9.542860
6.774103	6.954094
8.707026	9.452419
9.119765	10.459076
8.497337	7.364465
6.682782	5.461169
9.264048	9.521700
9.575748	10.914991
9.492842	8.178539
8.396690	8.912305
9.061214	12.381888
9.151837	9.865020
7.526405	8.426366
8.572704	8.345224
9.386671	9.092574
8.305193	6.004532
8.684237	8.709262
9.349902	8.584985
9.433721	9.753133
8.434617	9.669700
9.066320	9.552316
9.298698	7.899162
9.554848	9.525997
9.189468	8.635630
8.974888	7.909396
11.276213	9.588955
8.858721	9.892112
9.219738	10.473914
9.683663	9.626612
9.142987	9.214242
10.044440	11.466898
9.330987	6.849635
7.525510	8.354103
9.058956	8.658671
9.561469	9.496709
8.767431	9.592502
9.396321	7.920182
10.042760	9.921316
8.230124	6.333526
10.016234	9.556600
7.852622	8.875950
10.001911	8.632929
8.553522	8.029516
9.757529	10.350869
6.983334	6.990405
10.395356	10.656483
9.103453	9.826118
9.592900	9.145266
9.884916	8.581150
8.229137	7.431573
8.240687	7.119354
8.236384	6.943096
8.888943	10.379225
9.138251	9.882651
8.085665	9.469958
8.244877	10.033736
9.254080	9.572536
11.121604	11.093143
8.293894	7.618604
7.806596	8.445983
8.500865	9.122405
8.444195	8.986539
10.116561	9.246754
7.841820	7.624171
9.473002	9.128441
8.662166	10.793924
9.906413	9.369914
9.621090	10.005991
11.383181	10.509075
8.504414	9.411541
8.913307	8.127745
8.651462	9.696237
11.208608	10.777292
8.645839	8.301292
9.268454	9.782504
7.930083	7.905010
8.695777	8.228977
8.797363	7.798833
9.787502	10.661857
9.294630	8.783075
9.666789	8.297624
9.472192	8.928499
8.157524	7.345565
9.694986	10.548601
8.329680	6.839433
6.510062	6.898551
8.768175	8.470619
9.929561	9.300024
7.062970	6.105748
10.539930	11.334669
9.517464	8.923856
9.565813	9.426090
9.347830	9.842643
8.853067	12.167396
10.031986	11.257991
9.992269	9.720407
8.687296	9.042210
7.515717	8.254423
7.810561	8.584421
10.859618	11.481936
9.066588	6.761059
10.347776	9.314188
8.523703	7.434146
10.372265	9.715576
7.275573	5.969224
9.986963	10.228573
8.171427	7.966570
8.224367	7.573974
7.732797	8.209391
6.028924	8.748193
9.610483	8.166012
9.512126	10.920461
10.012295	9.552186
9.887675	12.440934
8.758638	8.537529
9.615650	8.356178
9.620667	9.163000
9.526648	9.086898
7.984348	9.133891
8.489159	7.558002
9.140505	8.023817
9.162984	7.311417
7.984868	8.302241
8.473944	8.337172
10.018322	8.938034
9.200222	10.345185
9.603768	9.194771
9.960621	9.558471
9.309580	9.794640
9.888673	8.935577
8.458789	7.035327
7.813822	8.260080
7.914133	7.450618
8.457809	8.329325
9.172498	9.990440
8.410200	8.649945
9.558401	11.113920
9.918053	11.476394
10.832772	9.845424
9.963287	10.524617
10.377265	10.841302
8.811081	8.720046
8.913831	9.060294
7.749319	10.418164
7.689006	7.585542
6.684744	7.801669
9.872131	7.934666
9.088158	9.567109
10.621136	10.563104
9.277426	10.476118
9.753332	8.564741
8.351544	8.767624
9.559867	7.954212
9.290096	8.788410
9.948384	9.886260
8.027689	8.502626
8.002404	7.959545
9.164792	9.973042
7.396477	7.671491
8.056025	8.031581
9.041174	9.974514
8.975237	9.122457
9.004871	9.556898
9.189768	9.415007
8.664343	8.746579
8.537780	8.013328
8.344084	8.883574
8.622451	9.122958
9.668777	10.459139
6.715707	6.456813
9.612054	11.403597
8.248797	9.638701
9.000033	8.480014
9.142709	8.985104
8.208910	9.538483
9.170707	8.418948
7.452334	6.858272
8.155893	6.752832
9.923845	8.016158
9.153703	10.658985
7.038295	7.349716
8.577609	6.704099
8.066214	7.624943
8.952486	9.109181
9.422323	9.758405
8.328459	10.498752
8.792463	10.026513
8.334301	8.987150
9.131874	10.345606
8.770905	11.044963
8.463081	9.449371
8.555974	8.562860
6.968030	8.266225
8.001700	7.332914
8.744484	9.232797
9.095983	9.737619
8.683994	7.833222
8.871413	10.773314
9.233103	11.845447
8.337567	9.685316
10.193264	11.630106
8.627415	8.067746
8.904707	9.775210
9.167382	9.000834
9.940915	8.383721
9.184471	9.646204
10.486720	11.071131
8.909394	7.998142
8.704374	8.329204
9.660290	8.077798
8.439625	8.061591
11.805650	12.039417
9.293411	10.897684
8.524247	8.918547
9.543575	8.656148
9.129559	10.738048
10.157806	11.544120
7.637639	8.434394
9.279692	9.347867
8.022003	10.530735
10.268244	11.211691
7.235025	4.887993
9.910226	10.408203
9.497160	9.915744
9.603711	9.015662
9.675584	10.337614
9.092516	10.932112
8.392620	7.349584
8.549790	9.556068
8.745852	8.124092
6.179160	5.496607
10.486514	9.988464
10.084884	9.806120
7.810274	8.020284
8.039514	9.541387
8.923967	8.775938
9.620697	10.268430
8.160230	7.540706
8.142397	9.359353
7.731406	7.554987
10.976704	11.130834
9.930630	8.909525
8.027656	8.316874
9.276006	8.830556
9.482196	9.419371
9.272069	8.357942
7.250844	5.037803
9.729112	7.984385
8.862842	8.558309
7.891536	10.241791
9.021622	8.823826
9.904941	10.394093
8.941686	9.703912
9.803527	7.521005
10.637744	11.964381
7.515712	5.125293
9.717117	8.336544
9.238475	9.908399
9.952181	8.119762
9.588794	8.589021
9.592599	10.963178
9.983441	8.812718
9.563110	10.404238
8.080637	7.121901
9.365334	9.149456
7.890325	8.479967
8.061591	7.466797
8.939039	6.524297
10.915449	12.052241
8.031041	8.250027
7.651477	7.339737
8.652127	7.463582
8.035462	7.375225
8.981939	10.280583
7.457816	8.025464
8.580037	9.218991
8.083405	6.542495
8.210074	8.329715
9.800196	9.632286
9.934294	11.545414
8.851885	8.838694
8.795595	9.156737
8.701507	8.484639
9.350255	9.039550
9.847244	11.435571
8.685594	9.500832
7.668521	7.044201
9.273212	9.279370
9.098763	9.276950
7.987535	6.130449
9.871139	9.012245
9.119372	8.833795
8.511285	7.278424
9.754531	9.200792
8.903747	9.011409
8.284392	8.729746
10.574683	10.264229
8.341724	8.158950
10.356976	11.967949
7.912018	9.593107
9.213126	9.705117
7.788969	5.580348
6.789867	5.856598
9.115371	8.778176
9.768118	9.790447
9.069098	8.254083
10.003750	10.781378
9.919349	8.266416
8.891301	7.699810
9.465068	10.439953
9.171117	9.644522
10.962904	10.378269
8.604181	9.049513
6.871271	7.262426
10.017417	9.896967
9.198472	8.850149
8.810274	7.695419
8.396865	7.554235
6.975407	6.605729
7.805975	7.323260
9.468122	9.435016
9.542939	10.285337
10.124883	10.512274
9.603298	10.610560
8.969893	6.975235
10.893982	12.550347
11.029772	10.569672
8.918736	9.894612
9.739200	9.092776
9.197754	8.829138
9.373830	10.593780
9.790360	9.811465
8.544932	7.587703
9.048539	9.815861
8.925187	10.577198
9.851741	9.522417
9.160707	8.734668
8.710160	8.598475
7.869704	7.702180
8.592698	8.311075
7.660492	7.704199
8.582179	9.880566
9.736307	11.656961
7.190471	7.825163
8.223169	7.374471
8.958641	9.672574
8.185838	9.232642
8.087993	11.058831
8.511982	8.668721
8.881705	10.290974
8.965499	9.512333
9.429550	9.500771
8.814595	7.836295
7.789628	9.116186
8.068552	7.895265
8.626359	10.482659
8.533086	8.222479
8.651225	8.100492
10.012134	7.982283
7.941960	6.331802
8.959244	6.948616
9.035467	9.774694
10.194646	8.966631
8.221547	7.014606
9.538891	8.689496
8.706473	7.045189
8.726489	8.217388
9.294658	8.861243
8.407877	7.524313
8.682320	8.184442
8.615250	6.432635
7.215344	6.980756
9.145677	9.774126
9.563210	10.187507
10.578862	10.988168
10.856942	10.406454
8.875678	8.621561
8.630933	7.353761
9.246861	8.241196
9.819740	7.698330
8.893945	8.886760
8.999337	9.328184
7.630504	8.821943
8.134047	7.930588
8.266824	9.936992
8.166761	8.939420
9.059176	8.756844
10.182990	9.330097
9.981540	10.390180
9.216315	9.673474
10.214864	10.605631
8.684293	8.462179
8.648282	10.502202
8.221637	7.555845
10.497460	8.462923
9.137712	9.492300
9.229819	9.955832
9.100092	8.799510
9.802261	11.883796
6.843830	6.267877
8.881370	9.350750
10.059893	10.795617
10.167549	10.373566
8.908565	6.944884
7.730709	6.645946
8.785809	10.417395
11.202422	10.126608
9.860478	9.912363
8.785844	9.604102
8.135302	9.161829
8.400882	8.925792
6.210420	5.989929
12.079795	13.376347
9.188622	8.523185
7.795335	7.952154
8.896579	9.039011
8.664822	9.448185
8.960277	9.746566
8.666454	7.122055
9.030071	8.383578
7.699772	7.450011
7.713381	7.653382
10.032307	10.213766
8.401411	8.841718
9.013241	8.595254
9.545277	9.294074
9.118061	9.318611
8.964325	9.935287
8.767330	9.348279
9.625458	8.829798
7.833816	9.346506
9.515661	10.427594
7.070033	7.033549
10.261042	10.420560
8.413208	7.630315
8.657210	8.043833
11.190884	12.952674
9.735969	10.399498
10.827091	10.723198
8.991587	11.588790
9.704570	10.597720
8.976214	8.539963
8.067237	6.911009
8.863930	8.890766
8.805094	10.986273
9.362807	7.655917
6.641726	6.065999
8.794373	6.746136
8.732262	7.765311
8.231950	7.450321
8.131032	9.706206
9.284241	8.275049
8.959666	11.003948
6.920810	6.863592
9.933923	9.222640
8.906847	9.009976
9.539834	11.936657
7.856261	8.506335
8.404639	7.081487
9.913818	9.333371
9.979397	10.136524
8.089946	8.840700
8.622229	8.232167
9.564301	9.317958
9.422592	6.677718
9.075124	8.912189
8.832481	8.448969
8.927768	8.146617
7.501940	9.435109
9.100544	9.863167
11.717731	10.772124
9.757314	9.499125
7.806626	6.816093
9.446548	10.077219
10.321741	10.478011
8.343501	9.478987
10.063279	9.114128
10.062885	10.182500
7.926895	8.058426
9.699241	9.594800
10.228566	8.161933
8.622065	11.106280
8.220339	8.630176
8.322933	10.221995
9.905326	9.954867
10.896220	10.644585
8.360557	7.241579
10.032337	10.381042
9.844473	9.840752
8.247421	9.216255
9.585163	10.092016
10.170611	10.983948
8.535784	11.828584
8.890936	10.321234
8.964791	9.220532
9.955575	10.852094
8.645677	8.267025
10.427817	9.634485
9.343962	8.964526
9.452838	8.541209
8.877992	8.600340
8.503501	7.235333
7.723060	8.439687
8.607729	8.582622
7.784871	6.807795
10.179820	11.570902
7.700090	8.194841
8.391604	6.923795
10.738091	12.029062
10.396954	8.673835
9.099557	9.044738
8.255527	7.643739
7.639389	9.290345
8.721379	9.353771
8.274395	8.665212
9.361791	9.281075
8.458267	9.077729
9.116347	8.822688
8.907773	6.959878
9.531410	9.846441
9.668391	9.900402
8.961900	7.900889
8.873277	9.968421
8.678504	8.827776
8.695454	9.847051
9.225340	8.981048
9.809012	9.605019
9.102411	8.520621
9.067083	8.917550
8.629046	7.966337
9.707375	10.521643
8.197692	7.857110
7.801930	8.683895
9.702064	9.301041
8.250860	9.520164
10.329965	10.155136
9.840595	9.281393
7.254824	5.960916
7.322217	6.001419
8.737827	8.003894
9.368202	8.134072
7.988660	7.777873
9.100651	8.797126
7.278534	8.213436
8.800568	9.056629
8.899878	8.825410
9.563818	10.938430
8.987881	9.625503
8.829028	9.310149
8.081653	7.254013
10.039043	10.175762
9.831749	9.906917
6.397286	7.637286
8.571247	7.137123
10.432587	9.997429
10.091161	11.248135
6.150532	5.282284
8.090666	8.826113
8.266539	7.950149
10.016990	10.250960
8.631447	8.299082
7.963674	9.010687
9.806404	8.849461
9.042218	9.396513
7.949177	8.124968
8.588399	7.819331
7.794475	8.546967
9.695192	10.050808
8.861538	9.202453
8.372471	9.087203
8.088944	9.175485
